id,rank,name,genre_id,genre_name,title,last_build_date,item_code,item_price,review_count,review_average,shop_code,shop_name
245,6,【送料無料】完全赤字ご奉仕価格！1本たったの697円！金賞受賞ボルドー蔵の大人気ワインが入った激旨赤6本セット≪第21弾≫【楽ギフ_のし宛書】【smtb-k】【YDKG】【RCP】,302804,ビール・洋酒,,,veritas:10002257,3780.0,1833,4.5,veritas,ヴェリタス～輸入直販ワイン専門店
246,4,【送料無料】アサヒ　スーパードライプレミアムセット　SDP-3選べるのしギフト【ビールギフト商品】【贈答・御歳暮】【楽ギフ_のし】,110628,ビール・洋酒,,,bigbossshibazaki:10008965,2751.0,225,4.6,bigbossshibazaki,酒のビッグボス
247,12,【送料無料】＜第64弾＞夢の6本揃い踏み！スパークリングワイン6本セット！【※お歳暮や誕生日などのギフト・プレゼントにも！】,302804,ビール・洋酒,,,tamaki-web:10001140,4980.0,2804,4.59,tamaki-web,ドラジェ
248,13,全部金賞ボルドー！採算度外視12本1万円！,302804,ビール・洋酒,,,kbwine:10012984,10500.0,0,0.0,kbwine,京橋ワイン
249,10,【送料無料】アサヒ スーパードライ－ドライプレミアム－　SDP‐5　350ml×20本　【北海道・沖縄は対象外】,204450,ビール・洋酒,,,liquor-boss:10000254,4380.0,49,4.73,liquor-boss,リカーBOSS 楽天市場店
250,17,【オリジナル箱入り】モエ・エ・シャンドン・ブリュット・アンペリアル・NV750ml・ギフト箱入り・並行品（泡・白）※箱のデザインが2種類あり。[Y],101467,ビール・洋酒,,,wine-takamura:10087686,3706.0,78,4.74,wine-takamura,タカムラ　ワイン　ハウス
251,5,【送料無料】第9弾！ベスト・オブ・スパーク！京橋ワイン厳選！高級クレマンも入った極旨泡ばかりの辛口スパークリング6本セット！,302804,ビール・洋酒,,,kbwine:10011996,5229.0,87,4.55,kbwine,京橋ワイン
252,11,【送料無料】リピーター続出♪シリーズ累計28万5千セット突破！【第135弾】販売実績が物語る！味わいに妥協なしっ！！厳選＆お手頃6本セット（追加6本同梱可）（代引き・クール便別途）［T］[A],302804,ビール・洋酒,,,wine-takamura:10072562,3980.0,8619,4.54,wine-takamura,タカムラ　ワイン　ハウス
253,15,【送料無料】【第11弾】1本たったの588円！！美味しい赤白選りすぐり10本セット♪（追加2本迄同梱可・送料込み）（代引き・クール便別途）[T][A],302804,ビール・洋酒,,,wine-takamura:10089045,5880.0,522,4.52,wine-takamura,タカムラ　ワイン　ハウス
254,15,【6本以上ご購入で送料・代引手数料無料】ドラピエ・シャンパーニュ・コレクション・“キュヴェ・シャルル・ド・ゴール”・ブリュットDrappier Champagne Collection “Cuvee Charles de Gaulle”Brut,101467,ビール・洋酒,,,,,,,,
255,23,【送料無料】【第2弾】【1本あたり786円】祝！SOY10年連続受賞！金賞受賞泡も♪まとめ買いで超お得！ラッキー7☆お値打ち泡7本セット♪（追加5本迄同梱可・送料込み）（代引き手数料・クール便代別途）[T][A],302803,ビール・洋酒,,,wine-takamura:10091334,5500.0,245,4.64,wine-takamura,タカムラ　ワイン　ハウス
256,14,シャブリ［2012］ジュル・メサジェール（白ワイン）［Y］,204055,ビール・洋酒,,,wine-takamura:10081216,1050.0,760,4.3,wine-takamura,タカムラ　ワイン　ハウス
257,18,【送料無料】【あす楽】アサヒ　スーパードライプレミアムセット　SDP-5選べるのしギフト【ビールギフト商品】【贈答・御歳暮】【楽ギフ_のし】,110628,ビール・洋酒,,,,,,,,
258,8,全て金賞受賞!!当店史上最強「キング・オブ・金メダル」京橋ワイン極旨ボルドー6本セット!!,302804,ビール・洋酒,,,kbwine:10008174,6909.0,607,4.49,kbwine,京橋ワイン
259,20,【送料無料】アサヒ スーパードライ－ドライプレミアム－　SDP‐3　350ml×12本　【北海道・沖縄は対象外】,204450,ビール・洋酒,,,,,,,,
260,22,モエ・エ・シャンドン ブリュット アンペリアル　並行　750mlSPRKMoet et Chandon【楽ギフ_包装】,101467,ビール・洋酒,,,ledled:10003015,3680.0,31,4.71,ledled,酒類の総合専門店　フェリシティー
261,22,【送料無料】【1本あたり875円！】当店売れ筋No.1ワインセット！ENOTECA パーティーパック(赤・白12本)（750ml×12本セット）【楽ギフ_包装】,302807,ビール・洋酒,,,,,,,,
262,18,ポイント10倍！～12/24 14：59まで【送料無料】アサヒビール スーパードライプレミアムセット SDP3【2013お歳暮ギフト】【smtb-t】,110628,ビール・洋酒,,,daiei-r:10083376,2930.0,27,4.26,daiei-r,ダイエー楽天市場店
263,24,【お歳暮 特撰ギフト】★送料無料！8年連続金賞ビール「よなよなエール」5種10本飲み比べギフト【楽ギフ_のし宛書】【楽ギフ_メッセ入力】【smtb-t】【RCP】【通常ギフト】【地ビール（クラフトビール）】,110646,ビール・洋酒,,,yonayona:10000249,3000.0,2079,4.62,yonayona,よなよなの里　エールビール醸造所
264,21,【送料無料】【第16弾】世界のビールを飲み比べ♪人気の輸入ビール12本セット[330ml][ビール][ギフト][セット]（代引手数料・クール代別途）【楽ギフ_のし】,204453,ビール・洋酒,,,likaman:10002072,3980.0,242,4.66,likaman,リカマン
265,26,【よりどりセール】【6本ご購入で送料無料】リナール・ゴンティエ　シャンパン　ブリュット　750ml　白泡【シャンパン コク辛口】【楽ギフ_のし宛書】【YDKG】【ワイン】【RCP】,101467,ビール・洋酒,,,veritas:10008137,1980.0,127,4.15,veritas,ヴェリタス～輸入直販ワイン専門店
266,27,"【1,661円引】全部違う味が楽しめる！ボルドー金賞ばかり！当り年満載！格上満載！自然派満載！欲ばりづくしの金賞づくし！12本セット第30弾　【送料無料】【クーポンご利用特別価格】",302807,ビール・洋酒,,,,,,,,
267,28,【送料無料】第2弾！うきうき厳選！世界の白ワインが味わえる！超極上辛口白ワイン究極スペシャル飲み比べ5本セット,302804,ビール・洋酒,,,,,,,,
268,29,モエ・エ・シャンドン　ブリュット・アンペリアル　箱付　750ml並行品＊（シャンパーニュ）白【シャンパン コク辛口】【楽ギフ_のし宛書】【YDKG】【ワイン】【GVD】【RCP】,101467,ビール・洋酒,,,,,,,,
269,30,マチュー・ド・ブルーリィ・コート・ド・ボーヌ・ヴィラージュ 2002【ルー・ペール・エ・フィス】,204262,ビール・洋酒,,,,,,,,
270,1,エントリーで全品ポイント10倍【年末年始配送OK】三木谷社長が旨いと言った特大タラバ蟹 【送料無料】【限界価格！1kgで2～3人分】特大！極太！タラバ蟹脚/たらば蟹特大ボイルタラバ蟹脚1kg かに/カニタラバガニ/テレビや雑誌登場/2kg/3kg/5kg,410776,食品,,,sfd-ymt:10000345,3980.0,5071,4.14,sfd-ymt,海の幸なのにYAMATO
271,2,【全品ポイント10倍以上！5年間ずっと1位受賞中！三木谷社長も絶賛の楽天で5年間連続1位のカニ】[5年連続グルメ大賞]カット済みズワイ蟹1.2kg(総重量1.4kg)[送料無料](2-4人前)[お歳暮][かに/カニ/蟹/ズワイ蟹/ズワイガニ/ポーション/かにしゃぶ/かに鍋]【楽ギフ_のし】,304570,食品,,,masuyone:10000016,5250.0,26863,4.42,masuyone,越前かに問屋「ますよね」
272,3,エントリーで全品ポイント10倍！【お試しタイムセール】楽天1位のカット生ずわい蟹1.2kg[送料無料]化粧箱入り（解凍後1kg/2-4人前）※たっぷり食べたい場合は2セット購入がお勧め♪ギフトのし対応OK！【カニ】【かに】【蟹】,304570,食品,,,kouragumi:10000000,3333.0,6158,4.52,kouragumi,越前かに職人　甲羅組
273,4,お節ランキング168週以上1位達成!【博多久松】和洋折衷本格料亭おせち料理『博多』★おせち料理≪おせち全45品≫【代引手数料無料】【送料無料】2014年新春おせち料理予約【楽ギフ_のし】,410890,食品,,,hisamatsu:10000014,15800.0,9968,4.51,hisamatsu,博多久松
274,18,送料無料 無添加 トルコ産 大粒 ドライいちじく 1kg(1KG) [ ドライフルーツ 無花果 いちじく ドライイチジク 1kg 送料無料 ],410856,食品,,,shizennoyakata:10002928,1467.0,1166,4.34,shizennoyakata,美味しさは元気の源 【自然の館】
275,5,女優・岡江久美子さん絶賛おせち！板前魂の花籠　和風三段重おせち料理　3人前　全33品目　送料無料【RCP】2014おせち料理予約,410890,食品,,,2-itamae:10000394,8780.0,5971,4.24,2-itamae,板前魂 おせち
276,6,＼年内間に合う！／こたつみかん 2.5kg/799円 2箱購入で【送料無料】さらに+1箱分増量⇒合計7.5kg3箱購入で2箱分増量⇒合計12.5kg【大増量中】【fv16】【12月25～30日出荷】【訳あり】【大中小不選別】,204806,食品,,,freshveg:10000506,799.0,1721,3.91,freshveg,フレッシュベジ
277,7,【博多久松】本格定番3段重おせち料理『舞鶴』★おせち料理≪おせち全32品≫【おせち代引手数料無料】【おせち送料無料】【おせち年越し特集2014】【楽ギフ_のし】,410890,食品,,,hisamatsu:10000106,11500.0,920,4.39,hisamatsu,博多久松
278,8,エントリーで全品ポイント10倍！限界価格に挑戦！【業務用/同梱不可】ボイルずわい蟹/姿3kg（5-6匹入り※指定不可）[送料無料]※業務用のため同梱不可、食べ方の説明書は同封できません。自然解凍に半日ほどかかります。【カニ】【かに】【蟹】,304570,食品,,,kouragumi:10000002,5999.0,1610,4.51,kouragumi,越前かに職人　甲羅組
279,10,【送料無料】蟹市場に革命宣言！かに/寿司屋のカニは鮮度が違う カットずわいがに1kg(2~3人前)ズワイガニ【熨斗】かに鍋/かにしゃぶ/カニしゃぶ/蟹しゃぶ/蟹/カニ刺身/焼きガニ/御歳暮/ギフト/海鮮【複数購入割引1】2kg/5kg/rdc/がってん寿司,509647,食品,,,,,,,,
280,10,【エントリーでポイント10倍】北海道加工たらば蟹の脚　3kg【4～8肩入】【のし対応不可】【かに】【カニ】【蟹】【たらば】【タラバ】【たらばがに】【送料無料】【RCP】,509649,食品,,,kitauroko:10000303,10980.0,474,4.5,kitauroko,カニのキタウロコ
281,19,新米！【平成25年産】新潟県産こしひかり10kg★5kg×2袋でお届けいたします♪＊北海道・沖縄一部離島は別途送料650円が掛かります。　コシヒカリ/こしひかり/鬼平/新潟/お米,555750,食品,,,kome-onihei:10000009,3999.0,5746,4.57,kome-onihei,おこめの鬼平
282,15,【72時間限定！エントリーで全品ポイント10倍以上！】[お歳暮]グルメ大賞貝部門3年連続受賞中！[お徳用]ジャンボ広島カキたっぷり2kg前後[送料無料]約10人前※加熱用[かき/カキ/牡蠣]【楽ギフ_のし】,110408,食品,,,masuyone:10000215,3980.0,6385,4.69,masuyone,越前かに問屋「ますよね」
283,9,"【72時間限定！エントリーで全品ポイント10倍以上！特大たらば蟹2,980円送料無料！お一人様3個まで！】たらば蟹/足グロス800g前後(ボイル/冷凍)約2人前[送料無料]ロシア産(かに/カニ/蟹/タラバ蟹/タラバガニ)【楽ギフ_のし】",410776,食品,,,masuyone:10000700,2980.0,288,4.18,masuyone,越前かに問屋「ますよね」
284,12,【二年連続ブルメ大賞受賞】★究極の訳あり!A5等級国産黒毛和牛切り落とし900g【送料無料】【楽ギフ_のし宛書】【あす楽対応】【あす楽_土曜営業】【あす楽_日曜営業】,110432,食品,,,kagomoto:10002380,4980.0,5687,4.55,kagomoto,コリアタウンのお肉屋さん
285,23,【おせち 料理】本格派海鮮和風おせち 『秀峰』　4～6人前≪御節全43品≫【送料無料】 おせち 2014 予約　【小樽きたいち】,410887,食品,,,otarukitaichi:10002651,15800.0,911,4.28,otarukitaichi,おせち専門店 北海道 小樽きたいち
286,16,みかん・フルーツ2部門週間ランキング1位獲得！【送料無料】訳ありみかん10kg毎年絶賛のお声続出！愛媛西宇和産！濃厚甘味！最高級ブランド日の丸みかんと同一産地【RCP】,204806,食品,,,kuniyasu:10000392,2480.0,958,4.38,kuniyasu,愛媛フルーツビレッジくにやす
287,20,生本ずわい「かにしゃぶ」むき身満足セット 約4kg【送料無料】【あす楽】【食べ方説明書付】,509647,食品,,,kanidokoro:10000002,10500.0,135,4.37,kanidokoro,海鮮かに処
288,17,【72時間限定！エントリーでポイント15倍！！】[お歳暮]お徳用！ボイルずわい蟹/姿3kg前後5匹入り（送料無料）(かに/カニ/蟹/ずわい/ズワイ)【楽ギフ_のし】,304570,食品,,,masuyone:10000290,9800.0,4628,4.61,masuyone,越前かに問屋「ますよね」
289,28,【60万個超記念価格12/21AM9:59迄】【あす楽商品】新米25年産★送料無料★無洗米 山形県産あきたこまち10kg(5kg×2袋)【無洗米部門357週で1位獲得商品♪】【smtb-TK】【お米】【RCP】,507721,食品,,,hseason:10000260,3899.0,38387,4.69,hseason,ハーベストシーズン
290,21,エントリーで全品ポイント10倍【年末年始配送OK！】最高グレード1等検魚卵使用本場の北海道産！北海道加工！熟成醤油イクラたっぷり500gいくら/魚卵/イクラ/父の日/お中元/お歳暮,214012,食品,,,sfd-ymt:10000421,3980.0,354,4.44,sfd-ymt,海の幸なのにYAMATO
291,13,エントリーで全品ポイント10倍【年末年始配送OK！】【送料無料】ミョウバン不使用で更に美味しく！1パックでうに丼約2杯分！トロッと旨い急速冷凍品ウニ100g×3パック【あす楽対応_東北】【あす楽対応_関東】【あす楽対応_甲信越】,410710,食品,,,sfd-ymt:10000226,3280.0,1249,4.05,sfd-ymt,海の幸なのにYAMATO
292,24,【訳あり（業務用・足折れ）】カニ足食べ放題福袋計2.0kg前後（タラバ蟹足500gとズワイ蟹足1.5kg）（ボイル冷凍）タラバガニ/たらばがに/訳あり/わけあり/業務用/かに/カニ足/お歳暮/送料込み/北国からの贈り物　送料無料,304570,食品,,,snowland:10025256,5980.0,1404,4.28,snowland,北国からの贈り物（北海道グルメ）
